,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,layer
40,137,0.0,0.0,0.0,0.0,probeC,787025148,5.310968510546124,4.043138847524931,4.069661280014608,4.11901139227422,0.99,0.0410370006481468,0.118906865177409,5,5,RS,L23
41,152,0.0,0.0,0.009313975570936828,0.0,probeC,787025148,22.161752362385943,14.665403185776816,15.879211175020542,12.954587897675,0.99,0.000285341646287747,0.0295905023265385,5,5,FS,L23
42,166,0.0,0.0,0.0,0.18320261839921226,probeC,787025148,17.144559066417568,4.365777717612022,2.960376152652241,5.99592835402998,0.99,0.019772745944244,0.228777106904562,4,5,FS,L23
0,5,0.0,0.009086319152724686,0.0,0.05899677397044294,probeD,787025148,5.560068231662741,2.272009385858039,1.604583219209349,4.16829262914442,0.99,0.000473822370398243,0.0,4,7,FS,L56
1,9,0.0,0.0,0.04429289615815555,0.4699855373004995,probeD,787025148,35.127122085939405,2.78868282117233,7.1761161325664204,15.0897989658446,0.99,0.0162801018517003,0.0093710127162175,3,4,FS,L56
2,10,0.0,0.0,0.0,0.017782985579583643,probeD,787025148,20.58051065442829,24.211452551780155,17.02045101798594,15.6639613500975,0.96,0.000891037499516497,0.0409547730057045,4,1,FS,L56
3,14,0.0,0.0,0.0,0.012772313986085072,probeD,787025148,2.1552541087915955,2.822526059293353,1.4653519583675705,2.48286156680624,0.99,0.00495536684499229,0.19509557874851,5,2,RS,L56
4,16,0.0,0.0,0.0,0.054701492523821525,probeD,787025148,15.154468903148945,12.203871666441046,7.885967314890897,12.047990783757,0.99,0.00459111821907989,0.0117601854076694,1,2,RS,L56
5,19,0.0,0.010319201486122998,0.00691730284471963,0.012121686944359644,probeD,787025148,5.875504291554978,6.594919001850098,5.537295718068109,6.0518392140101,0.99,0.0101696817526963,0.0815655386347756,3,3,RS,L56
6,22,0.0,0.0,0.0061351647877680325,0.11279879632617533,probeD,787025148,8.657569111634581,14.410450791931773,11.455765543686661,8.94956337971404,0.99,0.0714470708185301,0.0121095236076446,7,7,RS,L56
7,26,0.0,0.0,0.0,0.16385679126529465,probeD,787025148,6.083989927706929,2.1772483191191734,2.0793389938829545,2.97038722569052,0.98,0.000138308904174286,0.0,1,1,RS,L56
8,36,0.0,0.0,0.02236861824533043,0.026335907380561553,probeD,787025148,3.032518344028376,1.263480889851541,2.3463891171368574,1.64464866114913,0.99,0.00253829900518361,0.315549251766593,5,1,RS,L56
9,37,0.0,0.00818190038983333,0.01229780230528441,0.14167411358374854,probeD,787025148,9.847561801099289,3.8333107711745864,3.966949694147722,5.8657306928479,0.99,0.0452528769797891,0.125161132675497,6,1,RS,L56
10,42,0.0,0.0,0.0,0.050171618719514255,probeD,787025148,13.774943817182466,8.812779206714499,6.813201862503424,7.08651150407535,0.99,0.0137947626942447,0.0896156257835208,6,4,RS,L56
11,57,0.0,0.0,0.0,0.1285181815207091,probeD,787025148,9.621476728129316,2.1276115698750058,3.1635168447000823,9.29393659990683,0.99,0.00718522803805655,0.0215591965470464,4,1,RS,L56
12,76,0.0,0.0,0.013615725213857144,0.011655620963518265,probeD,787025148,6.808274442910135,5.189296511890258,5.493928604035424,6.07109181964757,0.99,0.0908400458896663,0.173676511539412,1,6,RS,L56
13,79,0.0,0.0,0.03411446318537834,0.06820546277356912,probeD,787025148,10.686919557035713,5.7443256170750425,4.64941112024103,7.64763180063834,0.99,0.00427993741619247,0.0477605479906469,6,7,FS,L4
14,80,0.0,0.0,0.0,0.3171889183076935,probeD,787025148,26.614409877345466,8.878209467081811,7.618917191636994,13.5502115666418,0.99,0.0221724936683831,0.0312728126992858,1,5,FS,L4
15,81,0.0,0.0,0.0,0.275638312588217,probeD,787025148,11.285300408848455,2.0915121158792473,3.1475394868985664,7.0914799184334,0.99,0.000276567979733106,0.00231439906644256,4,7,RS,L4
16,87,0.0,0.0,0.0,0.024292175330904907,probeD,787025148,9.292502639915524,4.724516041694869,5.420889254085639,7.54101790920505,0.99,0.0117370331910619,0.00886898975976463,1,6,RS,L4
17,90,0.0,0.0,0.0,0.0,probeD,787025148,2.029350445401132,1.3965976264609,1.6913174472747192,3.06540815028835,0.99,0.00820492207265312,0.0949602755218552,4,6,RS,L4
18,95,0.0,0.0,0.018490527940779634,0.010193279859581938,probeD,787025148,29.17174342728725,24.910879472947972,25.871907240025564,25.411058742912,0.99,5.41516268659914e-05,0.000961313868800606,4,6,RS,L4
19,100,0.0,0.0,0.0,0.02301019145051577,probeD,787025148,6.408902607424255,4.28229773024683,4.3047566876654795,6.44289482744212,0.99,0.00838303158039717,0.290662530668856,2,7,RS,L4
20,108,0.0,0.0,0.0,0.0,probeD,787025148,3.5605014485690307,4.325165831866793,4.028576645667854,3.2994411682793,0.99,0.000410069002687333,0.0356377246225119,1,7,RS,L23
21,118,0.0,0.0,0.0,0.10891192597182502,probeD,787025148,45.941299109197736,30.143044086458193,23.571167716607324,27.9846973803852,0.99,8.18258506667744e-05,0.000297235560517124,3,7,FS,L23
22,128,0.0,0.0,0.0,0.005833308552273886,probeD,787025148,3.2098665150407495,2.9872298181490007,2.2117228156669406,3.34353584570705,0.99,0.000380308494704394,0.00347039395649284,2,5,FS,L23
23,129,0.0,0.0,0.0,0.0,probeD,787025148,2.6236698887174073,2.0057759126393213,1.6319729754405186,1.27460530010639,0.99,0.00883024899894964,0.358204109929852,4,6,RS,L23
0,2,0.007073023709643023,0.0,0.0,0.0078048305213818114,probeF,787025148,7.421547125876588,6.515951446234376,5.699351775769196,6.11754773469128,0.99,0.000671404741616731,0.00207331183161147,1,2,FS,L56
1,3,0.0,0.019229497695123676,0.0,0.15363724626702058,probeF,787025148,27.415861153981535,14.04494382022472,10.969597370583402,17.5394819742722,0.99,0.038732876065342,0.0763093674338786,3,5,RS,L56
2,9,0.005406081072829893,0.0,0.030238611614626286,0.20957565581049123,probeF,787025148,14.820079603606532,4.478588511348766,3.1589518853282206,8.77119010338068,0.99,0.000696980527888601,0.0690864510147266,2,7,RS,L56
3,24,0.0,0.0,0.007127260744335539,0.26805682034374956,probeF,787025148,11.2839466060163,1.3559857407156717,1.14808728202319,6.25428220319535,0.99,0.0194884267934668,0.0575257660508657,3,5,RS,L56
4,33,0.0,0.014764527344313595,0.018679079195351722,0.5044203636265049,probeF,787025148,22.91311293423226,6.085014214160012,7.568702638546517,12.4779259486487,0.99,0.00163915345156155,0.0194359764440596,2,5,RS,L4
0,0,0.0,0.0,0.006843056160123906,0.4019575833776704,probeE,787025148,37.72236211518155,10.847885925725373,8.61179585501689,24.5776963269593,0.99,0.00615575113330655,0.0346175962293614,4,1,RS,L56
1,10,0.0,0.0,0.012500224438313645,0.028659345732091036,probeE,787025148,2.2757425608534376,1.7824105410405668,3.47393408198667,1.29716942112924,0.99,0.00901980695477515,0.0461133933591952,1,1,RS,L56
2,14,0.0,0.0,0.019155251290347942,0.08778983436050677,probeE,787025148,20.136463325481277,9.42195749289292,7.7855382087099425,13.6893191392121,0.99,0.0827942457255496,0.0561059887637491,7,1,FS,L56
3,30,0.0,0.0,0.0,0.0326390188873658,probeE,787025148,5.193187664148594,3.3121249041108256,2.506162695152013,2.73283331125553,0.99,0.00204847408120246,0.0727264252307519,1,1,RS,L56
4,35,0.0,0.005555785795687562,0.036662137934932074,0.02614439843952805,probeE,787025148,4.915658083556711,3.2128514056224904,5.4026294165981925,3.49538095931323,0.99,0.099548878868794,0.42550655700946,6,5,RS,L56
5,42,0.0,0.07116388079252382,0.10990986309130643,0.15434862269163313,probeE,787025148,7.46622261933772,12.684445647759578,17.956267689217565,7.06559861599931,0.99,3.98058725074858e-05,0.00155425603320642,5,3,FS,L56
6,50,0.0,0.0,0.0,0.24988881994737744,probeE,787025148,10.85749871388731,1.8094851315373857,3.1635168447000823,6.298393082213,0.99,0.00124370955884401,0.0303174494266076,4,1,RS,L56
7,70,0.0,0.0,0.0054421248751032715,0.014428433377080774,probeE,787025148,2.5776405924241192,1.134876584991652,1.8214187893727745,1.78262462262112,0.99,0.015697745747931,0.0610436780599145,4,4,RS,L56
8,79,0.0,0.0,0.005897001610933294,0.11446031896633531,probeE,787025148,8.985189397016219,4.460538784350887,4.206610061170456,5.9971831384302,0.99,0.00149724035654735,0.0280458893482662,4,7,RS,L56
9,84,0.0,0.0,0.0,0.0,probeE,787025148,3.376384263395879,2.781914173548125,3.355245138318269,5.57538570856253,0.99,0.0132279247693825,0.210924661299395,2,7,RS,L56
10,86,0.0,0.0,0.0,0.028433335847446006,probeE,787025148,5.879565700051445,3.515184332836966,3.5720807084816943,4.50945443671534,0.99,0.0303986220900254,0.217494027627657,6,3,RS,L56
11,93,0.0,0.0,0.0,0.054203726622309475,probeE,787025148,8.222998402512658,13.27557420694012,8.073130649137223,10.5529059067163,0.99,0.0260870057751001,0.00522561750871258,7,7,FS,L56
12,104,0.0,0.0,0.013732977231858401,0.07660069327819956,probeE,787025148,6.097527956028484,1.6402689409322686,1.972062448644207,2.68387375681936,0.99,0.000776393099781628,0.0053859996798548,6,7,RS,L4
13,106,0.0,0.0,0.0,0.059821633866330194,probeE,787025148,6.578127961443696,2.960155227652182,2.3555190358805804,4.48595799092885,0.99,0.000999669916591907,0.00385576078388214,1,7,RS,L4
14,111,0.0,0.0,0.0,0.0,probeE,787025148,6.161156689139794,7.082261630792835,6.217474664475486,3.87877670906289,0.99,0.00831932519792577,0.136671135335802,7,5,RS,L4
15,114,0.0,0.0,0.0,0.14776194625807193,probeE,787025148,11.593967454579916,4.234917196877397,3.8847804254542133,6.29901413364348,0.99,0.0602463008241238,0.0860454672630196,6,6,RS,L4
16,119,0.0,0.0,0.0,0.040903810229197625,probeE,787025148,6.476592749032031,4.135643698389062,3.0128731854286497,3.85942060614626,0.99,0.0167732092759427,0.393299338099073,6,5,RS,L4
17,129,0.0,0.0,0.0,0.011703460668485866,probeE,787025148,3.28838707930577,1.9629078110193585,1.7757691956541586,3.21911658132138,0.99,0.000316949863845711,0.0187191914040808,6,7,RS,L23
0,1,0.0,0.009961593282199454,0.0,0.03666984337343784,probeA,787025148,16.561070045758537,15.245250665583685,10.732219483246599,14.8766741269936,0.99,0.000817968331254967,0.00613545921611111,3,7,FS,L56
1,6,0.0,0.0,0.009608890938179803,0.12567205326474457,probeA,787025148,6.874610781685756,3.6347637741979155,1.4082899662193007,4.63718655819008,0.99,0.00321000941926081,0.0469088666713757,3,4,FS,L56
2,9,0.0,0.0,0.007921425890137935,0.012440607358924449,probeA,787025148,10.761378712804268,9.710753124858988,8.32648589427554,8.87224209453712,0.99,0.0527390504851813,0.00394288352982273,5,3,FS,L56
3,19,0.0,0.006956688983602866,0.0,0.1371082724196279,probeA,787025148,8.375978122546233,3.6370199900726505,1.9355427736693143,4.70953908953327,0.99,0.0106747742629689,0.176666941702816,1,1,RS,L56
4,21,0.0,0.0,0.0,0.06923233214068332,probeA,787025148,13.276744374949233,10.06272280131763,4.825162056057701,9.27685732346491,0.99,0.00425974185550178,0.0522934101316056,1,4,RS,L56
5,23,0.007587016917335876,0.0,0.02195453820475639,0.03059505019897104,probeA,787025148,3.2992175019630143,1.071702540499075,2.0884689126266776,2.08621640804288,0.99,0.0008687228982898,0.205021710010563,2,2,RS,L56
6,31,0.0,0.00879088676211721,0.015636134639952236,0.3454993457009244,probeA,787025148,13.802019873825577,3.9867334506565593,1.627408016068657,7.290630250583,0.99,0.0217427365606634,0.0291958130390728,3,5,RS,L56
7,35,0.005834560693490887,0.011034293488765811,0.036328968784135454,0.07108974814355276,probeA,787025148,6.735169089973737,1.3830603312124905,3.421437049210262,2.41506332088596,0.99,1.10913133040927e-05,0.0598654421415001,2,5,FS,L56
8,37,0.0,0.0,0.010802393566274082,0.011244861402381522,probeA,787025148,3.1394687677686623,2.118586706376066,3.0265680635442345,5.34839434482678,0.99,0.0266918125484278,0.112569822055886,5,2,RS,L56
9,46,0.0,0.007490631174433426,0.0,0.1399449589463674,probeA,787025148,12.12195055912057,5.4081494517395425,5.496211083721355,7.39413887911403,0.99,0.0630559098215866,0.189464035645072,3,2,RS,L56
10,48,0.0,0.0,0.0,0.07447648663864992,probeA,787025148,13.091273386943927,5.108072740399802,5.302200310417237,8.39610240329439,0.99,0.000516099474803653,0.00330207190261274,7,2,RS,L56
11,51,0.0,0.0,0.0,0.06023610337549094,probeA,787025148,11.481601819511006,6.522720093858581,7.000365196749748,8.07346600816317,0.99,0.0255513896439505,0.112494811166913,6,3,RS,L56
12,52,0.01928626458964975,0.0,0.0,0.021214682813550146,probeA,787025148,2.0185200227438878,1.419159785208249,1.125262485163882,1.10443706642608,0.99,0.0101710958537225,0.0318059800057924,5,3,RS,L56
13,53,0.0,0.0,0.031479854775337254,0.16931114625303606,probeA,787025148,10.971218151788374,4.187536663507965,4.923308682552725,5.47860819951882,0.99,2.36325714114015e-05,0.00646279301769986,6,2,RS,L56
14,56,0.0,0.0067018100183788175,0.02322305583385136,0.09776228724998015,probeA,787025148,8.133647415590394,3.0977843960110105,3.9190176207431753,5.71533243296928,0.99,0.000133272324947693,0.0237540536062216,2,2,RS,L56
15,58,0.0,0.0,0.009034439823748453,0.3804086613350462,probeA,787025148,17.99339344217908,4.119850187265918,4.3755135579293345,7.51969484552217,0.99,0.000489030486565154,0.265522458215135,5,4,RS,L56
16,60,0.011903930557715303,0.008691953045634837,0.0,0.05113040235138209,probeA,787025148,7.525789943952563,5.690176436081405,4.172372865881494,11.3911245698397,0.99,0.000372893545115717,0.00149495297234125,4,6,RS,L56
17,72,0.010099326263154528,0.0,0.0,0.018107020061937384,probeA,787025148,4.141282863563751,3.0977843960110105,2.2436775312699715,1.98995338350903,0.99,0.000498682601245928,0.0,4,7,RS,L4
18,74,0.0,0.0,0.009905744734869094,0.21463940585083505,probeA,787025148,11.629166328215959,4.146924777762736,4.868529170090386,6.18381248570071,0.99,0.000586392680149621,0.0517426040325857,4,7,RS,L4
19,75,0.0,0.03745792412030939,0.11134647038593108,0.0974038890117301,probeA,787025148,27.229036363144072,21.30995893687108,36.976170912078885,20.1101738941509,0.99,0.00187176150819114,0.00882565414264647,2,5,FS,L4
20,76,0.0,0.0,0.0,0.02148948206842618,probeA,787025148,3.6011155335336964,1.8794278236541673,1.9127179768100064,2.10546901294965,0.99,0.000589941497468164,0.0,4,5,RS,L4
21,81,0.0,0.0,0.0,0.0064751531674892785,probeA,787025148,2.8741234126661794,2.1118180587518616,2.042819318908062,1.69961168047949,0.99,1.57602023149267e-05,0.0805828392578818,4,6,RS,L4
22,83,0.0,0.015303333764542116,0.007437156017208113,0.013742247020028775,probeA,787025148,1.0356591665989765,1.3875727629619603,1.7552268784807814,1.18765800376502,0.99,0.0011475234731732,0.302552408489563,5,3,RS,L4
23,84,0.0,0.0,0.0,0.0,probeA,787025148,9.798824899141689,11.330716122918641,12.585592988222405,8.53946185380986,0.99,0.00445686083534361,0.0148966205235307,4,4,RS,L4
24,94,0.016551766047128623,0.0,0.0,0.17988441324172838,probeA,787025148,13.669347196274336,8.275799828527594,3.3301378617730304,9.29352221265841,0.99,0.00277360156847464,0.0112297491511148,7,4,RS,L23
25,98,0.0,0.00884815523853728,0.11997354764775763,0.06483117388457064,probeA,787025148,7.987436709717597,5.911285591805425,10.095407650871907,4.38110621120432,0.99,0.0823742232528027,0.214254045289964,6,5,FS,L23
26,99,0.0,0.0,0.0,0.0,probeA,787025148,1.2752822678905045,1.1957944136094942,1.4448096411941933,1.17813520994017,0.99,0.0235841729385707,0.25156080009536,5,3,RS,L23
27,106,0.006256651058388396,0.010922244166267059,0.023407014090384926,0.01343896487445424,probeA,787025148,17.25286329299001,17.722575696042597,16.351684470008216,14.2544837608935,0.99,2.81659796265402e-05,0.00324595855657126,5,4,FS,L23
28,107,0.011964358758150273,0.013014174287128233,0.014938027259437759,0.02803078291158021,probeA,787025148,3.304632713291636,1.6380127250575336,2.38290879211175,2.24427408380976,0.99,0.00345170968971997,0.0308105131529543,3,3,FS,L23
29,109,0.022883802222338344,0.0,0.0,0.06507560328263147,probeA,787025148,8.943221509219399,3.9551464284102704,5.893362549073313,8.58448810722086,0.99,0.000202344170985695,0.0336931718019023,5,5,RS,L23
0,2,0.0,0.0,0.0,0.0,probeC,789848216,16.646991486012737,26.40211405878619,12.963107808629905,18.4231249503517,0.99,0.000248657774266082,0.00111266752626343,4,1,FS,L56
1,5,0.0,0.0,0.0,0.0,probeC,789848216,20.929026257422912,25.731874750874706,15.745013687915526,19.7163488039649,0.99,0.0627895546304562,0.0155438646383754,7,5,FS,L56
2,16,0.0,0.0,0.0,0.0,probeC,789848216,8.934320669671605,4.050961808169833,7.748663798722461,5.26629771381399,0.99,0.0326614672568433,0.198808088752869,1,4,RS,L56
3,19,0.0,0.0,0.0,0.0,probeC,789848216,1.9353223152321675,1.0821264596896822,1.7859470733932994,1.00445255914844,0.97,0.00269310037502111,0.112293444564121,1,3,RS,L56
4,34,0.0,0.0,0.0,0.0,probeC,789848216,19.288831651999715,11.491503904808303,8.940164254986312,7.90423255693419,0.99,0.00199672943704557,0.0767673077952323,2,4,FS,L23
0,5,0.0,0.01985678480628652,0.0,0.008944464401963437,probeD,789848216,3.970809186520713,3.1548489008961127,3.0582714118107157,2.09042769510492,0.99,0.0974830708638121,0.293834397193181,1,6,RS,L56
1,6,0.015514119243414216,0.023139062283073896,0.01660001006210545,0.020446801618027567,probeD,789848216,12.665450382771699,11.450167559826978,12.144440099074435,6.91865369027207,0.99,0.0135846217092728,0.029191240896129,4,7,RS,L56
2,10,0.012541491827769691,0.0,0.0,0.06368107959515872,probeD,789848216,7.750232524862275,3.9343342634010954,4.604354060748273,3.81147630261864,0.99,0.0341336116604946,0.236564167670036,3,4,FS,L56
3,14,0.008334137736578474,0.024118645499144508,0.0075591667074684345,0.08808193433635994,probeD,789848216,11.282821778636333,2.8344922272908453,5.005866249511146,1.79601261219671,0.96,0.00248957924330365,0.245863776899851,2,7,RS,L56
4,25,0.010682972037808436,0.016963685241993542,0.00959635316832177,0.017077697385479908,probeD,789848216,5.178149817557417,4.139539690272672,6.022682831443097,1.83611432437928,0.99,0.00897936769533804,0.112019745288883,7,4,RS,L56
5,31,0.0,0.006180600145326976,0.02286484003644349,0.013651222810037344,probeD,789848216,4.802532732345997,3.8162304205973103,4.351453526267761,3.90780101831346,0.99,0.0417443273633609,0.0247302857706387,1,4,RS,L56
6,35,0.0,0.0,0.0,0.0279244067812771,probeD,789848216,30.546612291621955,20.052556210047683,19.22304784252379,14.9454446433177,0.99,0.0223144005137699,0.00760832142081446,4,6,FS,L56
7,36,0.0,0.005967333232178906,0.010805913544011813,0.04093467612906525,probeD,789848216,6.35150604564642,3.5239234096579417,4.789466823099986,3.0636499010633,0.99,8.51090317736957e-06,0.00804721759117581,3,3,RS,L4
8,38,0.00864406546283818,0.0,0.0,0.008800495118197494,probeD,789848216,8.27430779137154,8.603864948255755,7.227219397731717,6.76096730945367,0.99,3.85661200296682e-06,0.0,7,3,RS,L4
9,42,0.0,0.0,0.0,0.03095220916230663,probeD,789848216,4.013736853402018,1.9014718691409422,3.3607091643853475,4.06397602806969,0.99,0.0189630512527043,0.283539408103148,3,2,RS,L4
10,43,0.0,0.005123147219127255,0.018897658616327372,0.030404739735598894,probeD,789848216,11.356156542891895,7.859810738591907,8.648155390431494,8.12795205613939,0.99,0.0166103252010339,0.0588801593440006,3,4,RS,L4
11,51,0.0,0.0,0.0,0.10877653333631562,probeD,789848216,9.427988838806613,4.921977648847749,5.803676183026985,7.39493709099318,0.99,0.000112697700080321,0.000690597577771886,6,3,RS,L4
12,53,0.016342897702757896,0.02331669969417811,0.011376394777053567,0.09794302994792936,probeD,789848216,20.397796379766763,15.532131626732804,10.632251336201277,14.2454783253974,0.99,0.057094000115522,0.016190460387083,4,6,FS,L4
13,56,0.0,0.0,0.046517778264940676,0.030325753543122592,probeD,789848216,20.920082993489306,11.83400504893928,15.403467605266588,8.10558376441946,0.99,0.0108819798152734,0.027016138858844,5,4,FS,L4
14,58,0.0,0.0,0.005481281785552805,0.011917495750199602,probeD,789848216,2.979895542677256,1.787796920442299,2.84447920740451,2.33416146839546,0.97,0.00167676628130445,0.0831789575486448,5,4,RS,L4
15,60,0.0,0.0054857932477849316,0.0,0.010589480169329457,probeD,789848216,1.5990555913286115,1.85865922612457,1.0116021379220441,1.02289593486794,0.97,0.00330647464640533,0.108281027375298,2,5,RS,L4
16,62,0.0,0.0,0.011066413507365858,0.009767287094174227,probeD,789848216,4.534234814337841,3.6626954249523895,3.279885282231782,3.62658524268142,0.99,0.00306669334546949,0.195257242198734,3,3,RS,L4
17,63,0.0,0.010596026573329632,0.0,0.008620318411565808,probeD,789848216,5.13343349788939,4.479088238333555,4.408812410376743,3.99213552358182,0.99,0.00342017485845791,0.312793267818239,1,3,RS,L4
18,64,0.0,0.0,0.0,0.0,probeD,789848216,12.971310009300996,7.961675303010171,9.472037543996871,7.0315027295798,0.99,0.0220105980345854,0.122213083471323,4,4,FS,L4
19,65,0.0,0.0,0.008183037791028757,0.0,probeD,789848216,21.848393789797527,13.920014172461137,16.592360839525487,12.3343999963351,0.99,0.0406197696822472,0.0352489598709131,4,5,FS,L4
20,69,0.005189846325153846,0.0,0.018358406407311168,0.02500799716319415,probeD,789848216,3.915360950132361,2.4240813735476916,1.9736670577499673,2.18514028166677,0.99,0.00929989029171958,0.181912778928413,6,6,RS,L4
21,73,0.0,0.0,0.008113439158821057,0.0,probeD,789848216,3.457465836731774,4.276835407532072,5.52731065050189,2.85649130747696,0.99,0.00885067964345729,0.0509120858014548,6,4,RS,L23
0,7,0.0,0.0,0.0,0.03756276262415157,probeF,789848216,4.718466051370108,3.3039550024358917,1.105462130100378,2.42552521047457,0.99,0.078195161767731,0.391568728606117,2,5,RS,L4
1,22,0.011744412907887525,0.01998315916160196,0.0,0.04364485583941764,probeF,789848216,11.09143593045718,8.069445059568626,7.725198800677878,6.29872816049547,0.99,0.000756600151843997,0.0704394150064097,1,3,RS,L4
2,24,0.0,0.0,0.0,0.12906618550903826,probeF,789848216,16.25527652572083,8.868122296529224,15.565115369573718,14.8805110189573,0.99,0.0332840260393718,0.26759438969264,1,6,RS,L4
3,26,0.005258328862948125,0.0,0.0,0.0604483841238397,probeF,789848216,3.802675824568935,7.892289295362948,5.334376222135314,5.06858495878883,0.98,0.0219838344863235,0.0999597597541757,1,3,RS,L4
4,29,0.0,0.013842477818576948,0.005339883606251261,0.03924992622273009,probeF,789848216,12.486585104099595,9.086614405716226,9.834441402685439,9.4116181774278,0.99,0.000147590906387887,0.0392237380192764,1,3,RS,L23
5,30,0.0,0.0,0.0,0.024404370129295572,probeF,789848216,1.8154825785218576,1.8291332654236236,3.3763524964150697,2.75913190560527,0.99,0.00647624541366661,0.119057310348672,1,3,RS,L23
6,32,0.006016832398822225,0.01467957877975925,0.0,0.01977116891585673,probeF,789848216,20.607068755813124,18.309048230656806,18.560813453265546,14.9069093741745,0.99,0.00208845527035839,0.071887750980998,1,5,RS,L23
7,33,0.0,0.0,0.0,0.02127504127421751,probeF,789848216,21.39407598197038,13.58784711457549,16.30817364098553,15.7315053249294,0.99,0.0613739873249317,0.00671431736461801,2,3,FS,L4
8,38,0.02578036785232145,0.03635225247393339,0.012643945216562646,0.0661174684792285,probeF,789848216,5.262216498533306,2.406365797127124,2.9070525355233996,2.4336865340341,0.99,0.096652615282483,0.293304215823455,2,5,RS,L23
9,41,0.03361962964753962,0.023710752929428324,0.0,0.06177641096637236,probeF,789848216,20.914717035129144,25.389373606743728,17.426671881110675,14.6298274014746,0.99,0.000178340870024907,0.00899873625126894,1,3,FS,L23
10,43,0.031028950708706305,0.12256253587513843,0.07262165194591275,0.09713289608395381,probeF,789848216,3.6077126708163414,5.190663891226361,4.807717377134663,3.32730108526157,0.99,0.0387987014715548,0.204671229722697,4,3,RS,L23
11,45,0.02396724439900686,0.06548226569538802,0.0,0.12116444703020794,probeF,789848216,27.876153681047438,43.02375363538391,22.982661973667057,23.8916197994825,0.99,0.0571093843925609,0.0744305253568771,2,4,FS,L23
12,46,0.0,0.013939891381198976,0.03605470248869884,0.03729431523895854,probeF,789848216,2.273377691922444,4.431846701212041,3.0321991917611784,3.37626902661872,0.99,0.00390507453757909,0.155708930086248,1,3,RS,L23
13,47,0.0,0.024944666772055403,0.0,0.0630366821058749,probeF,789848216,41.79723832009731,45.82133841179857,24.992830139486376,28.8781884943521,0.99,0.0288259127011445,0.0174798283237113,3,3,FS,L23
0,1,0.0,0.0,0.0,0.061023534479056306,probeE,789848216,1.028475352364599,3.960907628031947,2.4090731325772388,2.14552636258506,0.99,0.0794077176000769,0.26252643929327,2,7,RS,L56
1,8,0.0,0.0,0.0,0.042496488507036315,probeE,789848216,21.959290262574232,24.059229077166098,17.132055794550904,17.0871315512216,0.99,0.0365465680836394,0.0602751598595919,6,3,RS,L4
2,9,0.0,0.0,0.0,0.4628021560204136,probeE,789848216,6.879158617729128,23.963269704888024,12.702385608134533,9.43138889686178,0.99,0.0674823681850361,0.0658068605293858,6,3,RS,L4
3,11,0.0,0.0,0.0,0.0,probeE,789848216,15.91364384345711,14.568109009846907,13.484552209620649,10.0606183574771,0.99,0.000419893319539047,0.0384307319059815,6,3,RS,L4
4,13,0.0,0.0,0.0,0.007905379873394769,probeE,789848216,15.326965729412608,11.881246586060794,12.407769521574762,12.8265075365568,0.99,0.0550718087799338,0.313562875323289,4,3,RS,L4
5,14,0.01139218033328886,0.0,0.0,0.024787771060232645,probeE,789848216,3.3930743364098164,1.7641761518815418,1.874592621561726,2.47822703175271,0.99,0.00281001785802628,0.0307452907847624,5,6,RS,L4
6,17,0.0,0.0,0.0,0.0,probeE,789848216,5.389210846390499,4.58095280275182,3.530178594707339,2.35852733612243,0.99,0.000464201892379201,0.0543123930675184,1,5,RS,L4
7,20,0.0,0.0,0.0,0.07551731046534638,probeE,789848216,16.486012735207844,26.64865583063909,12.07665232694564,15.2016598304057,0.99,0.0216883895305387,0.0370966435718218,6,5,FS,L23
8,24,0.0,0.0,0.0,0.2559853955808568,probeE,789848216,16.949273806968595,1.7582709597413526,8.30139486377265,9.87119459671544,0.99,0.0461286575628891,0.0527096656730106,6,3,RS,L23
0,2,0.0,0.005411177875262463,0.009644890600977151,0.01646160639553087,probeA,789848216,5.095871789368249,5.742799356334056,3.6813974709946553,3.4637365031919,0.99,0.0421256772905319,0.0094432743855023,4,2,RS,L56
1,3,0.0,0.0,0.008706113617654299,0.023631447868181478,probeA,789848216,2.269800386349002,1.5574944269749176,3.0478425237909006,3.41114115005852,0.99,0.0184254360970474,0.0973672537410922,3,3,RS,L56
2,11,0.006852396810791217,0.008358772153037108,0.01144202405728545,0.05931338840000837,probeA,789848216,17.058381626958578,13.282253421320696,9.104419241298396,7.04022051626168,0.99,0.0254662810180197,0.0518116514048279,1,1,RS,L56
3,16,0.01019383558329221,0.010504426516340848,0.08699357776381371,0.09383908032433466,probeA,789848216,6.0849967804249845,2.555471898666903,5.30308955807587,5.10134622441184,0.99,0.00197831832697182,0.00725590272743986,1,2,RS,L56
4,23,0.04064203904955725,0.11883317215932918,0.0,0.052923914508963874,probeA,789848216,32.86470630321242,32.15672379940062,33.40633554947204,24.5150769735176,0.99,0.00522097275176973,0.0101802252880588,6,3,FS,L56
5,24,0.0,0.02705764913021731,0.0,0.04648692227536155,probeA,789848216,6.355083351219862,2.7798691999940948,4.197627427975492,5.76060177144575,0.99,0.0109298735162955,0.0557636791747388,6,3,FS,L56
6,28,0.0,0.01375285118919145,0.0,0.032640466670761634,probeA,789848216,5.0618873864205485,6.110397567060838,3.730934689088776,5.63697246436787,0.99,0.00755132246484444,0.0118850009392409,2,1,RS,L56
