,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y
2,10,0.15078354924311807,0.0,0.08711943111508984,0.0,probeF,767871931,5.070625450217671,4.202721917529962,3.3550049067713443,4.48869693325324,0.99,0.0449742738960159,0.117971605276428,3,1
3,25,0.1713254489369244,0.15578495063607928,0.08282421335735753,0.1656100866957986,probeF,767871931,10.343261611700962,10.763761933780216,7.384690873405299,7.19890675185098,0.99,0.00152448115351994,0.0414972451622717,3,7
4,31,0.226368643735188,0.07604927080924857,0.03282769165939083,0.15555165757170084,probeF,767871931,14.829778571204862,10.814543977249645,12.070657507360156,12.3336490949898,0.99,0.0282126032484938,0.0386917995585928,6,4
5,45,0.12325199144765737,0.10117254572360401,0.05277056416190962,0.12376282301428165,probeF,767871931,13.86044035203107,14.523664432256755,10.437111547268564,11.0615899107074,0.99,0.0526017959726205,0.171441986935022,1,7
6,46,0.08181488598300624,0.1197427405673324,0.07573115076781471,0.14143265099306218,probeF,767871931,26.78599392401892,25.57586837294333,20.70861956166176,22.2597774563813,0.99,0.0344276867975905,0.0650270034709421,2,7
7,47,0.195048961906086,0.5334292210688419,0.34552212658834724,0.3599878960662967,probeF,767871931,31.65774061198284,31.503148486695107,27.11195616617599,26.5746320052668,0.99,0.0161702243713811,0.0381453145392696,1,7
8,52,0.1989899210620652,0.16373543063207668,0.10603272277271995,0.18237827410673912,probeF,767871931,17.922578220426573,19.770465163518182,14.8286719005561,16.9129413646247,0.99,1.66737973027216e-05,0.00158277968261748,1,7
9,54,0.19961848348086755,0.41366044267629665,0.07304869689140484,0.2922379262914106,probeF,767871931,4.301731967803565,4.180377818403413,1.6805691854759568,3.12312322952806,0.99,0.000928560291293861,0.027076798062526,2,1
10,55,0.2285382127666451,0.21802829468264187,0.04764403513959192,0.21488813951020883,probeF,767871931,4.181151930846566,2.3908186065407273,1.815505397448479,1.80556505408511,0.99,0.000724309780347593,0.0347194215379574,2,1
0,8,0.23947230640708064,0.16118998627665782,0.06530881673185666,0.16345695799257923,probeE,767871931,7.294309248645433,7.5015234613040835,6.85312397775597,6.64578154802711,0.99,0.0745269024086974,0.491194912155857,5,7
1,13,0.18797344618597556,0.06839226666717295,0.04935139591722977,0.10727613978140452,probeE,767871931,1.4172069278712145,1.3040828762949421,1.4515865227347071,2.44104455460622,0.99,0.00201640726491702,0.132967658226366,3,1
2,16,0.5159236670697642,0.37636179197106756,0.1102627024310859,0.44789120798098114,probeE,767871931,7.505715806946664,4.269754214909608,2.8520608439646713,2.40057857889687,0.99,0.00107789121672077,0.0327352973089207,3,6
3,24,0.23919473627865112,0.11258975883231133,0.008505739301544812,0.244748825076507,probeE,767871931,4.567947633812522,1.8484663822872234,1.347317631665031,3.77712638443255,0.99,0.0311168910706653,0.0793371068755903,4,7
4,31,0.2811484624259406,0.3437594946518097,0.1730540622830469,0.38875714552202345,probeE,767871931,18.384540699677412,10.68251066422913,5.199133137062479,8.93684027226784,0.99,0.0821667595927444,0.439804660734501,4,7
5,32,0.06380248337917574,0.0700364649731968,0.03980254831065475,0.05977075728948091,probeE,767871931,1.2809671458548657,1.5478366849482024,1.2778050376185803,1.13989231077777,0.99,0.00414837912816355,0.34844299339193,6,3
6,36,0.18042179372526962,0.15683535985086097,0.11195613487288006,0.16101978426082914,probeE,767871931,3.8350715650349216,2.756449319520618,3.6862119725220803,7.8826110095713,0.99,0.00538126387459965,0.0139657988650825,7,2
7,37,0.3376636369720009,0.4565778277234095,0.23141175298451744,0.3687039736149864,probeE,767871931,5.155188073538163,4.440381880966891,2.770281321557082,2.38688859706486,0.99,0.00103844445347694,0.205293657702856,4,7
8,54,0.18464394662745587,0.2579870404255244,0.1686881328363729,0.2723583555875888,probeE,767871931,13.169845594913717,10.174690229534837,7.388779849525679,10.6901645630774,0.99,0.000115805775938705,0.00198089112889661,4,4
9,60,0.11289981399221401,0.180979648235208,0.10027678526465114,0.1412534313736113,probeE,767871931,16.11074571705973,16.236034938045908,13.47726529277069,12.0473853354384,0.97,6.56564773082389e-05,0.0,4,4
10,61,0.1896994949573825,0.1503346303211517,0.09846794319083532,0.15656314652017828,probeE,767871931,6.7571799931097125,7.8021531586431045,6.2622669283611385,7.72940400701004,0.99,0.041114029228791,0.0738876721116522,2,5
11,62,0.1898145582687198,0.31353980741996396,0.27270561375674013,0.29390704197320183,probeE,767871931,10.373015127313728,7.507617306520415,3.606476938174681,6.10462461913791,0.99,0.0158527993595321,0.114403326881486,6,6
12,64,0.204010684459407,0.1581733889218508,0.10002396290729236,0.1773953702804131,probeE,767871931,2.9268063515925964,2.7523867560430633,1.7930160287863919,3.41353657283512,0.99,0.0158788858859567,0.126279724185389,1,4
13,65,0.20041498716865327,0.16793218799080692,0.12191012156882912,0.17475450876561266,probeE,767871931,11.406558301230858,12.8559821247207,10.428933595027805,9.28754539508219,0.99,0.000110880444930164,0.0,2,4
14,69,0.251338085289889,0.4061013233304102,0.23709075000503796,0.3429622368848291,probeE,767871931,10.498293087788532,8.066219784684137,3.53696434412823,5.4105626725808,0.99,0.0295268638284392,0.150792289743717,4,7
15,72,0.18552250732720998,0.11198662022021388,0.04927632706689104,0.13792729264231043,probeE,767871931,1.8854333051457925,1.4909607962624418,1.2737160614982008,1.74617731500017,0.99,0.0246641916411285,0.17323254671278,7,5
16,73,0.12304391226023903,0.09847378898437369,0.02855538537881319,0.09060709523495938,probeE,767871931,1.6066898430893546,2.2100345317895593,1.8768400392541706,2.11097506617101,0.99,0.00871787841624909,0.118533188392014,4,7
17,74,0.07685499370421063,0.091829526645788,0.06670030951707054,0.08145050611929731,probeE,767871931,3.0614801591030103,2.916920576884014,2.3613837095191363,3.42803184771608,0.98,0.00028867617322808,0.0256849325214354,4,6
