,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y,cell_type,wf_duration,layer,rf_area,mod_idx_dg,run_mod_dg,run_pval_dg,pref_ori_dg,pref_tf_dg,c50_dg,lifetime_sparseness_dg
13,49,0.14654022052979615,0.2241858356004615,0.2284705785545885,0.20234932959148644,probeA,778240327,10.09594712465755,9.051899691627392,7.255547118872859,8.35056530567912,0.99,0.000299039167031343,0.00524862857928121,2,3,RS,0.590619765494137,L56,1100.0,0.799541830055903,0.2668918918918919,0.2956467517825089,0.0,2.0,0.0432274509803921,0.191694505257047
14,53,0.23902178990308115,0.35325007633461725,0.3842751068476553,0.3448949114994047,probeA,778240327,103.87474047592723,78.45173677779717,41.55066227959166,88.620163142687,0.99,0.0184612787151839,0.016907515040439,4,3,RS,1.40100502512563,L56,600.0,0.5618394731064179,0.3047341291372761,0.0048061067061233,135.0,2.0,0.1287960784313725,0.0680977493579471
15,56,0.23470750583816677,0.2834767474524809,0.20399502730743496,0.25724286134142815,probeA,778240327,12.700401724836913,12.243265258625705,10.992997553362018,10.7834656014214,0.99,0.0767406584313083,0.0264387041992966,2,3,RS,0.618090452261307,L56,1300.0,0.1020470653701609,0.5401011560693642,2.2798804787364125e-05,0.0,2.0,,0.0394614607362196
16,58,0.18709940025796246,0.2353389353045027,0.3273640655721233,0.23316791430103495,probeA,778240327,12.87116549343358,11.43160528306278,10.604910149329283,10.2693488020201,0.99,0.000144093121575974,0.0104114936604674,2,2,RS,0.563149078726968,L56,200.0,0.192464014912811,0.9868958475153166,3.13228501328627e-26,135.0,2.0,0.017556862745098,0.0122373336681342
17,59,0.14360931705739458,0.14096884533443158,0.12271189144274171,0.15468416747934882,probeA,778240327,2.6671089325421686,3.8764764065863733,4.0074242807728,3.49570129188357,0.99,0.0331075301348943,0.0299508370539358,1,4,RS,0.604355108877722,L56,1300.0,0.9198683552191872,-0.0528061447150214,0.479293381256721,90.0,2.0,0.4710705882352942,0.0335633402351633
18,61,0.23447022327926162,0.2495132762870887,0.19620279773001956,0.2603305020329028,probeA,778240327,4.421430238700721,6.272182463489846,7.896735003796507,5.8525337838778,0.99,0.0472002784124343,0.158143538180098,1,4,RS,0.631825795644891,L56,1900.0,0.718276417481264,0.360806319024983,5.532016897199084e-05,45.0,2.0,0.222921568627451,0.0334089611544445
19,63,0.1649344064236847,0.36573449035315136,0.19071223397841816,0.2817573664224512,probeA,778240327,17.237312497696532,17.729970326409497,14.772631401332996,14.0441281210051,0.99,0.000573779213309464,0.00334010818739849,2,1,RS,0.590619765494137,L56,700.0,0.9644770842884964,0.2138321369409166,0.1662686019002594,0.0,2.0,0.1501882352941176,0.0620669437611943
20,65,0.36670556123631537,0.4048215640977834,0.33746421142389826,0.3830741188487283,probeA,778240327,20.425312350274574,20.400593471810087,18.560701932000338,17.9094271499701,0.99,0.000444456069900891,0.00182572006094519,3,5,RS,0.590619765494137,L56,1100.0,0.3932376357767448,-0.054945054945055,0.7261420677567356,135.0,2.0,0.5480823529411766,0.0264239465528088
21,66,0.3582737839923571,0.4296200119942286,0.5522584882376117,0.4088220079881273,probeA,778240327,13.911718817184486,12.305812532728224,11.794482409516577,7.94766959545505,0.99,3.17949800360115e-06,0.0,2,5,RS,0.590619765494137,L56,1100.0,1.006096635570778,0.4544534412955465,2.1691959334931386e-05,0.0,2.0,0.9331411764705884,0.0688908971699068
22,69,0.05818863556451463,0.10371787032184512,0.11494429342964796,0.08523116728419725,probeA,778240327,1.7002665880416221,1.8007796590446268,2.64911836665823,4.912085750633,0.99,0.0407960912316334,0.0500564048957891,1,4,RS,0.604355108877722,L56,100.0,0.4281297376340083,0.3482490272373541,0.1581542853206602,45.0,2.0,0.0560627450980392,0.0418840134355028
23,71,0.4252409150885974,0.34404518937211914,0.2300726316657884,0.3834240805030923,probeA,778240327,5.186795906583619,5.751440041892128,5.466970387243736,6.78868530445904,0.99,0.000171128181889034,0.0,1,5,RS,0.576884422110553,L56,500.0,0.5295574929231834,-0.0098737083811709,0.9302831645738175,135.0,2.0,0.0860117647058823,0.470963989849631
24,72,0.24768531647033795,0.33044198070775826,0.25567072439021304,0.28796443737308874,probeA,778240327,13.930146561997075,13.939314598242857,12.705644140723868,10.7329815776246,0.99,0.037401021381669,0.0536937246330003,2,2,RS,0.618090452261307,L56,3500.0,0.5723905583440578,0.1310880829015544,0.505960050637194,135.0,2.0,0.0817333333333333,0.5606129488934198
25,75,0.2595356849663661,0.3540634042716976,0.45892381962047013,0.32600904101750616,probeA,778240327,23.400778879347413,24.550532379123755,24.297646165527713,16.0589972641858,0.99,0.000188565416049674,0.000709595333099238,1,2,RS,0.563149078726968,L56,1200.0,0.7121600515482954,0.5849557522123894,6.474397438610603e-08,0.0,2.0,1.048658823529412,0.0356077989027261
26,76,0.25122458825108845,0.24717411824030505,0.31272372740772336,0.25500728609122475,probeA,778240327,6.2764898831680975,5.907080933263513,6.1925250991310214,5.30824374781649,0.99,0.00986409883490541,0.0415648156802981,3,2,RS,0.618090452261307,L56,300.0,0.913714425201676,0.0600448933782267,0.5483352793549083,90.0,2.0,,0.0158814751388065
27,80,0.39545379487312526,0.28448824046577076,0.36104844698097527,0.34948346943815173,probeA,778240327,10.67580682809371,9.418455809623552,8.200455580865604,8.26580682858884,0.99,0.00131858088368118,0.0139277332103453,4,1,RS,0.604355108877722,L56,1200.0,2.308835028527449,-0.0944733796296296,0.6001523675027143,45.0,2.0,0.6293725490196079,0.0136513437650521
28,87,0.23322565095490094,0.37612671545394827,0.17943023373581418,0.3140475756565612,probeA,778240327,4.748215580043981,6.123814510967591,4.522061925250991,3.71189399727283,0.99,0.0530971510773147,0.0770343569645447,1,3,RS,0.714237855946399,L4,200.0,1.16909023159342,-0.1734531227358353,0.2135317501109852,0.0,2.0,0.1544666666666667,0.2043587805492567
29,89,0.28835542846340656,0.2790178618739582,0.2629942436358752,0.28703437584018604,probeA,778240327,3.522156291846337,2.9004480130331065,2.438201299249135,3.37754719363559,0.97,0.000106362510385841,0.0160414915452035,2,3,RS,0.769179229480737,L4,200.0,0.9390793383621568,0.4617021276595744,0.10535332963148,90.0,2.0,0.4111725490196079,0.6240637786647097
30,91,0.34771740684638264,0.42669747106850087,0.26152303104425906,0.3889331685743513,probeA,778240327,6.404255580535387,4.8554139756792924,3.0962625495655107,3.78942652124712,0.99,0.000423477213204757,0.0178413886503175,2,1,RS,0.727973199329983,L4,700.0,0.8181923282626822,0.4106382978723404,2.2421892613209463e-05,135.0,2.0,0.0646196078431372,0.71211847603208
31,93,0.48443583578568933,0.6928615146519796,0.8149645557681078,0.665974291201614,probeA,778240327,3.272767478715955,5.390702274975272,6.83371298405467,1.80062939809305,0.99,0.00147272090902382,0.0677298590818509,1,2,RS,0.741708542713568,L4,0.0,0.8234345769761674,0.4880294659300184,4.696210931896033e-05,0.0,2.0,0.017556862745098,0.3906453441102589
32,96,0.2302235955092311,0.34325607151828086,0.28803140317831,0.28709940251544425,probeA,778240327,6.814580031695721,6.846744632571129,7.871424955707416,4.7827997786658,0.99,0.000787615965882356,0.0,2,3,RS,0.686767169179229,L4,600.0,0.3018478198519748,0.0330817051509769,0.8458450322889774,90.0,2.0,0.0945686274509804,0.2599600551177445
33,97,0.2132226115801031,0.34601775464191326,0.21975519974284285,0.2848949703712039,probeA,778240327,4.245752404820698,4.875778204456857,2.64911836665823,3.31964192069258,0.99,0.000835302654149628,0.013285584175787,2,2,RS,0.755443886097152,L56,300.0,0.4933458101595909,0.9088745324719484,2.5697280874492808e-21,0.0,2.0,0.2828196078431373,0.460267572054557
34,98,0.17748420250321065,0.264543938354646,0.5002547042203486,0.25304720877685605,probeA,778240327,6.486566174031622,6.814743701634956,6.977136589892854,5.88085170825128,0.99,0.0667257256721192,0.203188145452208,1,1,RS,0.700502512562814,L4,400.0,0.8049341911052994,0.4614869390488949,1.403108471987558e-13,0.0,2.0,0.0432274509803921,0.666880639535156
35,99,0.4190996782483589,0.35188104419942745,0.33243072281120056,0.3852707903932219,probeA,778240327,2.1793879531689577,2.3360679583406063,1.636716443094575,2.62575512552722,0.99,0.000807297046646863,0.00530846735088023,3,4,RS,0.686767169179229,L4,800.0,1.0952153136675669,0.3731536388140162,3.03777346092694e-07,45.0,2.0,0.1673019607843137,0.3601729017996571
36,100,0.38914129706581263,0.5688974987371986,0.6176609462941538,0.5450306026340629,probeA,778240327,1.6437548372830133,3.952114970617327,4.817345819623724,1.72016743366633,0.99,0.0326322761354364,0.160797578438194,2,3,FS,0.247236180904523,L4,1400.0,4.3786429809948775,0.8937994722955146,8.111615979786922e-11,90.0,2.0,0.3641098039215687,0.1167333414388917
37,103,0.35873277273773185,0.25156046658809017,0.46322873546576293,0.3187966559620122,probeA,778240327,4.501283799555277,5.17542328504102,3.653083607525521,3.69353617043761,0.99,0.00894305159542061,0.0295111114903314,6,6,RS,0.741708542713568,L4,800.0,0.4645251328203399,-0.0291385135135135,0.8627690238520657,135.0,2.0,0.1844156862745098,0.2379477905250814
38,114,0.3960429872728843,0.4907395446454343,0.6467383546168031,0.4883146540451471,probeA,778240327,2.164645757318886,3.5622854483039506,5.711634185438285,1.97512640104273,0.99,0.000362200316156813,0.0,3,3,RS,0.727973199329983,L23,1500.0,0.7316552217979742,0.7670529801324503,1.1149270723977954e-05,0.0,2.0,0.0432274509803921,0.2491712649874984
39,115,0.11300877956693108,0.20581085915375114,0.4059134926569433,0.21349619070644138,probeA,778240327,1.807147507954643,2.8568103799383255,3.484349953598245,1.8485745734978,0.99,0.086967149873741,0.23562768961985,1,4,RS,0.618090452261306,L23,700.0,2.133798988555494,-0.1618146889315797,0.4505290716883773,0.0,2.0,0.1801372549019608,0.2513226041443503
40,116,0.1064514111039178,0.27101272742765564,0.3297153665463398,0.22487272174561346,probeA,778240327,28.220248406000074,24.841449933088963,16.637138277229393,17.652417574277,0.99,0.00202112204149493,0.0226686949819744,4,3,FS,0.302177554438861,L23,3500.0,5.6107178434517575,0.5119047619047619,0.0009546968277667,0.0,2.0,0.3641098039215687,0.0565309688520457
41,119,0.18257629386427718,0.24403926642435264,0.3962751053196693,0.2561632821096027,probeA,778240327,1.0688091991302104,1.6378658288241112,2.5225681262127733,1.10010253790218,0.99,0.0028734194884622,0.453630785701944,3,3,RS,0.673031825795645,L23,600.0,1.2406273709997515,0.8062339331619537,7.174397326582594e-08,0.0,2.0,1.05721568627451,0.4263928716292383
42,129,0.4116881706014362,0.46799880609329625,0.5362173938352138,0.44832199030190234,probeA,778240327,47.88019508839175,50.39855704893233,46.82358896481903,44.5013252088796,0.99,0.00682105738208006,0.00447246625305591,3,3,FS,0.260971524288107,L23,1300.0,1.137019968224075,0.2920143027413588,0.024242896441983,0.0,2.0,0.1116823529411764,0.0060330972750331
43,130,0.6187306764315867,0.6259848520779248,0.5583946665540173,0.624414477210266,probeA,778240327,2.4029779235617146,3.924477802990632,2.0248038471273095,1.43747643000693,0.99,0.00948725126953477,0.460521040928753,3,3,RS,0.700502512562814,L23,1500.0,0.2453936295457132,0.128671970624235,0.0734525675625757,0.0,2.0,0.1844156862745098,0.0334937176909447
44,131,0.2921229627070364,0.30160992865409514,0.4962772711800957,0.33195097858861106,probeA,778240327,22.09978009557857,26.258218420899517,26.212773137602294,22.3747732316077,0.99,0.0449349311045073,0.0262454943963198,4,1,FS,0.302177554438861,L23,200.0,0.2419130172757673,0.4473684210526316,0.0607085756365618,0.0,2.0,1.05721568627451,0.2180352928468319
0,15,0.4145710575825682,0.3575122261918374,0.10010138933427012,0.37479943794674364,probeC,778998620,3.7934081363399788,1.9838582232757647,1.601929597014586,2.85231220819555,0.99,0.00143666842911904,0.186725083371403,4,5,RS,0.755443886097153,L56,400.0,5.784582803606932,0.7035373385738349,1.562388810346438e-15,90.0,2.0,0.0774549019607843,0.2074394494343205
1,30,0.2864590713695673,0.2975671936553823,0.19008379230947445,0.47329467616404236,probeC,778998620,24.221407216432453,5.785077322496895,6.380412769927413,10.8357933651431,0.99,0.000420101790171497,0.00464449802994123,3,5,FS,0.288442211055276,L56,600.0,0.8647286340681805,0.6806874458591439,4.580881715487287e-30,0.0,2.0,0.1416313725490196,0.1165408836290476
2,34,0.12525667745173238,0.28530062705085324,0.11570743392227696,0.5255096016142656,probeC,778998620,36.19594030284324,10.455469014561462,11.274944819896694,21.8948165861196,0.99,0.0761601053970492,0.0256765480140634,1,4,FS,0.274706867671692,L56,300.0,4.806906249226799,0.3567105389566721,7.545416671830055e-13,135.0,2.0,0.2272,0.2861686946514671
3,45,0.27068644870806613,0.19110145546613433,0.09384367876432638,0.27582623824133756,probeC,778998620,7.303581587324643,2.274523083869511,3.397273989123262,3.24878422868182,0.99,0.0275212463149248,0.276790833533413,4,4,RS,0.65929648241206,L56,400.0,3.9849742865352447,0.7641491928001485,4.3722175992701153e-11,0.0,2.0,0.3555529411764707,0.1876209728104671
4,46,0.3839259074619994,0.3179570533772078,0.2500465008060281,0.45242538183357084,probeC,778998620,18.17543604827094,9.120668246980472,7.854916148997657,12.1549072199353,0.99,2.21259178012041e-06,0.00870047212736303,4,5,RS,0.535678391959799,L56,600.0,1.5972436169650586,0.7165633303808681,8.900369331648752e-11,135.0,2.0,0.1159607843137255,0.075069896249219
5,52,0.26528566939771797,0.14513576218581667,0.1815896478689264,0.24568064147616928,probeC,778998620,8.848057905757896,14.552996952251947,13.702869365371926,10.7046406286153,0.99,0.0918585381338842,0.294378362146413,4,3,RS,0.535678391959799,L56,800.0,4.984581125371043,0.103931179353806,0.039195690498257,90.0,2.0,0.0860117647058823,0.3914340584426862
6,53,0.1922130393778849,0.0,0.0,0.10932418546724827,probeC,778998620,26.49333672246632,22.81295857320239,20.631669966095526,18.2515349027154,0.99,0.000103131642301138,0.00830217223064606,4,5,RS,0.521943048576214,L56,500.0,1.024355444321241,0.2442652211277847,2.6622911978447663e-06,135.0,2.0,0.2015294117647059,0.0165127737215917
7,54,0.7221424751474309,0.3751234668699812,0.0,0.5905499061489505,probeC,778998620,13.261193216892408,15.430635511908793,10.02343732222905,7.44775028785012,0.99,0.000472049416520213,0.00140446835493313,4,5,RS,0.755443886097152,L56,500.0,0.705751518602576,0.2503949447077409,3.784970861839392e-06,135.0,2.0,0.0303921568627451,0.025944431153465
8,55,0.18763668234059733,0.13514736559004353,0.21231108261558118,0.523615000957219,probeC,778998620,29.082392243727078,11.059374647251383,7.843538808109769,11.4301376600739,0.99,0.0381554271536236,0.293077698581128,3,3,RS,0.535678391959799,L56,500.0,5.843962173004966,0.2978861788617887,2.9158433631054922e-18,45.0,2.0,0.0346705882352941,0.1723270538079113
9,56,0.3995801597423472,0.17593314197532886,0.1763457190621857,0.34818792260036824,probeC,778998620,8.307007032450949,4.63088384693532,5.531663139690992,4.67743452111293,0.99,0.00779766608801688,0.135310137585583,4,4,RS,0.68676716917923,L56,900.0,0.4979661641952883,0.5587703435804702,1.598330686932113e-16,0.0,2.0,0.2100862745098039,0.045026932971589
10,59,0.2830991071439163,0.1165112145377301,0.09247794986836652,0.4151251908074981,probeC,778998620,16.296888049675008,4.9017947849644425,1.9933101235579223,4.59356743840456,0.99,0.0542294715437096,0.166140109601991,5,5,RS,0.535678391959799,L56,600.0,1.7883673162356184,0.8223803755299819,1.668214016130122e-25,90.0,2.0,0.1287960784313725,0.2761418882161755
11,60,0.18241362360637542,0.1413170184492334,0.15529933719871383,0.3781778527423472,probeC,778998620,21.55367539368411,9.445196974827859,9.09959724213257,10.2462295978512,0.99,0.000313422547800733,0.0,5,5,RS,0.604355108877722,L56,600.0,0.4992101624756153,0.3876332622601279,6.674516396610199e-12,135.0,2.0,0.1630235294117647,0.1805084815022735
12,61,0.29821468776266585,0.17192169465215867,0.0,0.23201062247924692,probeC,778998620,1.4839560865197237,3.1690935771531774,5.989032243384076,3.38274292708465,0.99,0.000476821342979654,0.0,2,4,RS,0.590619765494137,L56,800.0,1.7339724541169812,0.2960736667092978,5.476492502551527e-05,135.0,2.0,0.1416313725490196,0.3412612789360358
13,63,0.2668333060303404,0.07163217185344564,0.03594109633660494,0.1731772929013822,probeC,778998620,1.3532323855865016,1.490010159160176,1.4039638655653401,1.74052775861179,0.99,0.00203811424591227,0.0,7,5,RS,0.727973199329983,L56,400.0,0.8076886782433398,0.2901445756539014,0.0003025406661129,90.0,2.0,0.0303921568627451,0.0953871136037696
14,64,0.36399751849784634,0.31012086715581677,0.1826969363043836,0.34952488430465484,probeC,778998620,11.760291465436897,7.816909357715318,6.614785992217899,5.94074091194675,0.99,0.00406734816226347,0.0794663834126191,4,6,RS,0.590619765494137,L56,400.0,1.9811275041896736,0.3514739229024943,0.0014984147070206,0.0,2.0,0.0603411764705882,0.1122298593695248
15,65,0.1381103518644192,0.4221244584118263,0.13370284856101997,0.25103653609937066,probeC,778998620,3.408499461369936,5.220679534936223,5.779689171046943,2.96413498514004,0.99,0.0250165347066799,0.350238039489656,2,2,RS,0.673031825795645,L56,600.0,2.6646989861480224,0.3177706991559906,1.7511296142642907e-11,90.0,2.0,1.0529372549019609,0.0123312748070161
16,70,0.2828129539367371,0.1691394182590079,0.12360384033065275,0.2907813519318162,probeC,778998620,11.146616313833714,5.378710915453211,5.524836735158259,6.74896185646096,0.99,0.00852770897856994,0.0350624360092776,4,5,RS,0.604355108877722,L56,300.0,0.4073513795751852,-0.0512749445676275,0.6043695569688154,135.0,2.0,0.436843137254902,0.0439774157204147
17,71,0.23692690954079448,0.0,0.0,0.13788351914854804,probeC,778998620,18.187540094653645,14.16920645671069,11.850638268823811,11.942797287088,0.99,0.00160979561582745,0.00491578137754246,3,4,RS,0.645561139028476,L56,800.0,8.772306297271161,0.3158371040723982,1.2582015456881518e-13,90.0,2.0,0.0688980392156863,0.098054012924222
