unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
128.0,0.0,0.014743574192438103,[0.09884706],['RS'],0.08032112771797799,['L4'],[0.05366696],0.3333333333333333,[5.1679193],0.008625818366937432,[135.],[2.],0.0,[300.],[4],[4],[-0.11688312],[0.69645283],779839471.0,0.07258176078265224,[2.00305706],[0.65929648],2,unexplained,0
130.0,0.0,0.009229137072922477,[1.04865882],['FS'],0.25435875919558565,['L4'],[0.02860247],0.0,[0.11122091],0.012810803904542145,[45.],[2.],0.0,[500.],[4],[5],[-0.2406532],[0.19552324],779839471.0,0.2785088550277721,[3.82217037],[0.35711893],10,stimulus2,1
131.0,0.0,0.0116436724385101,[0.0902902],['RS'],0.1453872084358367,['L4'],[0.04741929],0.0,[1.24390554],0.0,[0.],[2.],0.0,[400.],[4],[5],[0.19341305],[0.00086535],779839471.0,0.1433771877413274,[2.66410489],[0.59061977],9,stimulus1,1
132.0,0.0,0.01245355111513311,[0.08173333],['RS'],0.03995056487034754,['L4'],[0.05208577],0.0,[4.40118893],0.0,[135.],[2.],0.0,[400.],[2],[2],[0.40165441],[0.19711874],779839471.0,0.022199627019361977,[1.16709843],[0.57688442],2,unexplained,0
134.0,0.0,0.012424172092332842,[0.62937255],['RS'],0.09738051246412498,['L4'],[0.0221211],0.3333333333333333,[4.35279048],0.0,[0.],[2.],0.0,[200.],[3],[4],[0.4457988],[2.50408254e-06],779839471.0,0.10263896856084997,[1.65077194],[0.49447236],9,stimulus1,1
136.0,0.0,0.006644473324585154,[0.25287059],['RS'],0.11975804507770949,['L4'],[0.26556079],0.3333333333333333,[9.00012223],0.0,[0.],[2.],0.0,[200.],[1],[2],[0.49577255],[3.5501659e-06],779839471.0,0.11033680043846514,[1.41047489],[0.59061977],9,stimulus1,1
137.0,0.0,0.023925085281766532,[0.38550196],['FS'],0.1204441276775525,['L4'],[0.1145654],0.0,[1.31686491],0.0,[90.],[2.],0.0,[500.],[4],[5],[0.6146978],[0.02011002],779839471.0,0.115167809857907,[3.3170436],[0.24723618],9,stimulus1,1
139.0,0.0,0.06816278603291603,[nan],['FS'],0.09042950454191476,['L4'],[0.48664286],0.0,[5.76218701],0.022330424830149066,[0.],[2.],0.0,[400.],[5],[5],[0.37648557],[0.00103908],779839471.0,0.05507204616513282,[12.19407432],[0.17855946],1,unexplained,0
140.0,0.0,0.005871129694835231,[0.02611373],['RS'],0.07141601700990559,['L4'],[0.37717695],0.0,[6.33139612],0.0,[45.],[2.],0.0,[200.],[4],[4],[-0.13900358],[0.14996061],779839471.0,0.05615349446384974,[1.36890278],[0.59061977],2,unexplained,0
141.0,0.0,0.050165631911020345,[0.11596078],['FS'],0.40006410194527,['L4'],[0.09781817],0.0,[6.34454101],0.07525020236251515,[0.],[2.],0.0,[300.],[4],[5],[0.46946737],[1.06146223e-06],779839471.0,0.45146276459134826,[15.83435389],[0.20603015],4,stimulus2,1
144.0,0.0,0.015211746036731522,[1.04010196],['RS'],0.237545245788358,['L4'],[0.17524612],0.3333333333333333,[4.10413752],0.01729259525828932,[0.],[2.],0.0,[500.],[5],[5],[-0.34718312],[0.0001001],779839471.0,0.22789860914777021,[2.44577434],[0.52194305],10,stimulus2,1
148.0,0.0,0.006168882224685391,[0.90319216],['RS'],0.3050655656943963,['L4'],[0.33019022],0.0,[6.47023535],0.0,[0.],[2.],0.0,[300.],[5],[5],[0.49579516],[9.95148395e-08],779839471.0,0.31404625803025044,[1.51168501],[0.56314908],10,stimulus2,1
152.0,0.0,0.03654132066444242,[0.18013725],['FS'],0.0888868077994768,['L4'],[0.10993022],0.3333333333333333,[2.46540136],0.0055363829229095,[135.],[2.],0.0,[400.],[4],[5],[0.34290753],[3.78287949e-05],779839471.0,0.16840288663178196,[20.84497331],[0.19229481],9,stimulus1,1
154.0,0.0,0.048472428242953794,[nan],['FS'],0.2279025786130336,['L4'],[0.19592498],0.0,[0.16761486],0.03413399773527692,[90.],[2.],0.0,[400.],[4],[5],[-0.68671329],[0.00076698],779839471.0,0.2730385956187794,[10.72858054],[0.23350084],10,stimulus2,1
174.0,0.0,0.022553580598391874,[0.0774549],['RS'],0.192651249790241,['L23'],[0.38247178],0.3333333333333333,[4.46965342],0.027166830281984588,[90.],[2.],0.0,[1300.],[3],[6],[0.140625],[0.43712122],779839471.0,0.16757935925907874,[1.50532089],[0.60435511],9,stimulus1,1
175.0,0.010519653954378372,0.05021357404233284,[0.03894902],['RS'],0.31050270367793675,['L23'],[0.76463015],0.0,[4.69073617],0.015223828645451909,[0.],[2.],0.0,[400.],[4],[4],[0.32186487],[0.0001327],779839471.0,0.24769360122786227,[1.1335328],[0.70050251],3,stimulus1,1
177.0,0.0,0.029410960928415265,[0.26142745],['RS'],0.11911433946297882,['L23'],[0.20187244],0.3333333333333333,[2.87358885],0.03252138465435435,[0.],[2.],0.0,[800.],[6],[5],[0.41018014],[0.00468487],779839471.0,0.06647073202322525,[6.79329298],[0.92026801],2,unexplained,0
185.0,0.0,0.03049839992876131,[0.13307451],['RS'],0.2806902682038351,['L23'],[0.01254799],0.0,[5.24053625],0.016498978758952877,[90.],[2.],0.0,[800.],[5],[4],[0.00971503],[0.96412894],779839471.0,0.2809656579792268,[1.65518577],[0.64556114],10,stimulus2,1
216.0,0.0,0.02215829690058686,[0.12451765],['FS'],0.13170452457208034,['L23'],[0.04096115],0.3333333333333333,[2.44166422],0.019511865074065236,[0.],[2.],0.0,[1800.],[6],[6],[-0.10804463],[0.29989411],779839471.0,0.12953315932766746,[14.19733668],[0.24723618],9,stimulus1,1
221.0,0.0,0.09895957391222499,[0.05606275],['RS'],0.2615697807727111,['L23'],[0.0986054],0.0,[0.63494045],0.06569110475862812,[90.],[2.],0.0,[1300.],[4],[4],[0.70638021],[0.00065348],779839471.0,0.12973954107296895,[7.7680306],[0.59061977],11,stimulus1,1
230.0,0.0,0.0237853813856298,[0.1459098],['FS'],0.0855432118343791,['L23'],[0.02929005],0.3333333333333333,[0.46545355],0.021713776894017323,[90.],[2.],0.0,[700.],[5],[6],[-0.22960834],[0.00162255],779839471.0,0.060124038797338894,[8.28834915],[0.32964824],2,unexplained,0
232.0,0.0,0.10432827335031085,[0.5266902],['RS'],0.23332960390329233,['L23'],[0.22297797],0.0,[0.3610731],0.04381256567063978,[0.],[2.],0.0,[800.],[3],[4],[0.10425806],[0.69845425],779839471.0,0.12075646053126707,[3.50499059],[0.48073702],7,stimulus+behavior,2
12.0,0.0,0.04595930951388312,[0.25287059],['RS'],0.1382829092242393,['L56'],[0.08756451],0.6666666666666666,[0.87617011],0.029579754859704564,[0.],[2.],0.3333333333333333,[500.],[2],[7],[0.24853229],[0.00038583],779839471.0,0.05192349071566784,[8.75930561],[0.52194305],1,unexplained,0
19.0,0.0,0.011090143925494234,[0.59086667],['RS'],0.0526761247173916,['L4'],[0.13728149],0.0,[0.60725755],0.005370663070515836,[45.],[2.],0.3333333333333333,[300.],[6],[6],[0.10748383],[0.27993707],779839471.0,0.026659468685778554,[7.56228794],[0.60435511],2,unexplained,0
23.0,0.0,0.04634665339506401,[0.64220784],['RS'],0.12889376358840607,['L4'],[0.03512431],0.0,[0.20804173],0.019772784037196556,[0.],[2.],0.3333333333333333,[1700.],[4],[7],[0.11669043],[0.01489733],779839471.0,0.06453978823981063,[17.8928271],[0.53567839],1,unexplained,0
24.0,0.0,0.07509297643688702,[0.26998431],['RS'],0.11371217248313548,['L4'],[0.02772927],0.3333333333333333,[1.0592541],0.016225309150394752,[0.],[2.],0.3333333333333333,[1400.],[1],[4],[0.09497501],[0.04914684],779839471.0,0.04759205617745397,[3.12930063],[0.7279732],1,unexplained,0
31.0,0.0,0.02321518891599561,[0.01327843],['RS'],0.054342241205654965,['L4'],[0.10132212],0.0,[0.55153058],0.0,[45.],[2.],0.3333333333333333,[400.],[1],[7],[-0.35329826],[0.15700913],779839471.0,0.027881095078493522,[16.63902901],[0.59061977],2,unexplained,0
44.0,0.0,0.04439355466026425,[0.47107059],['FS'],0.17897407277505153,['L23'],[0.10635482],0.0,[0.35233239],0.04995892765547327,[0.],[2.],0.3333333333333333,[600.],[2],[7],[0.0787661],[0.32030782],779839471.0,0.16330042405981923,[15.8870999],[0.28844221],11,stimulus1,1
1.0,0.0,0.06587021940877602,[0.46679216],['FS'],0.23869475847986044,['L56'],[0.10451779],0.0,[0.75112141],0.07248232648591266,[0.],[2.],0.6666666666666666,[3400.],[6],[6],[0.55331992],[8.73802711e-08],779839471.0,0.19719203255677784,[5.5519176],[0.30217755],11,stimulus1,1
4.0,0.03260882030051189,0.1108952187418369,[0.04322745],['RS'],0.24506451621874242,['L56'],[0.07650107],0.0,[1.42912295],0.13929805293319275,[135.],[2.],0.6666666666666666,[900.],[6],[5],[0.4008954],[5.5943595e-07],779839471.0,0.14208092560969365,[2.55830195],[0.74170854],5,multisource1,3
11.0,0.0,0.031936188546594704,[0.02611373],['RS'],0.09551629877600695,['L56'],[0.05158766],0.0,[0.72072493],0.01701760419215046,[45.],[2.],0.6666666666666666,[300.],[1],[6],[0.73713235],[2.79216834e-06],779839471.0,0.0669944807211464,[9.57515638],[0.61809045],2,unexplained,0
12.0,0.0,0.2776371460450475,[0.03894902],['RS'],0.28976283731597297,['L56'],[0.07697809],0.0,[0.34232148],0.08503030398748282,[0.],[2.],0.6666666666666666,[700.],[2],[4],[0.08237418],[0.13692525],779839471.0,0.01716954519182288,[3.47275838],[0.71423786],6,behavior,1
19.0,0.0,0.08639705385377516,[0.56947451],['RS'],0.15264926802830225,['L56'],[0.0584748],0.3333333333333333,[0.99981277],0.0720188030561264,[45.],[2.],0.6666666666666666,[100.],[7],[2],[-0.00122399],[0.99545445],779839471.0,0.04211660320562769,[3.58874623],[0.67303183],1,unexplained,0
44.0,0.0,0.08146632090612613,[0.35555294],['RS'],0.19718474474011466,['L56'],[0.13041949],0.0,[1.81280736],0.018888096966697354,[135.],[2.],0.6666666666666666,[800.],[7],[1],[-0.2466716],[0.25096664],779839471.0,0.08662195578590075,[3.53557658],[0.64556114],1,unexplained,0
53.0,0.0,0.19927777963691287,[0.05606275],['RS'],0.3473122278688237,['L56'],[0.04634441],0.0,[0.8458913],0.1551489441390235,[90.],[2.],0.6666666666666666,[700.],[7],[2],[0.35546875],[0.0002501],779839471.0,0.1419073514527423,[3.68163916],[0.56314908],5,multisource1,3
54.0,0.0,0.02070130393432006,[nan],['RS'],0.11185120505670679,['L56'],[0.03537128],0.3333333333333333,[1.17415518],0.033150740025450556,[135.],[2.],0.6666666666666666,[200.],[1],[3],[0.03427846],[0.65094582],779839471.0,0.0647853751022921,[7.6035682],[0.53567839],2,unexplained,0
55.0,0.0,0.1765921168823533,[0.10312549],['RS'],0.269593825742185,['L56'],[0.06443734],0.0,[2.38133247],0.19585657294601128,[0.],[2.],0.6666666666666666,[300.],[1],[4],[0.45479283],[1.33795455e-16],779839471.0,0.04687668067167956,[6.01894833],[0.61809045],7,stimulus+behavior,2
56.0,0.005199976268319739,0.09883185337749342,[1.06577255],['RS'],0.17571973127917087,['L56'],[0.13523138],0.0,[0.12168331],0.06481403237826003,[0.],[2.],0.6666666666666666,[2000.],[1],[3],[-0.66284404],[0.00339564],779839471.0,0.06290989689738262,[3.75615879],[0.65929648],1,unexplained,0
57.0,0.0,0.08886565112816133,[0.98876078],['RS'],0.21578311030161396,['L56'],[0.04928562],0.0,[2.20753926],0.0,[90.],[2.],0.6666666666666666,[200.],[6],[7],[-0.70059426],[6.15140064e-06],779839471.0,0.09037426820814679,[1.58893092],[0.67303183],1,unexplained,0
59.0,0.0,0.07320006756896302,[0.56947451],['RS'],0.0902843668632431,['L56'],[0.00249822],0.0,[0.73508342],0.02487522438419256,[0.],[2.],0.6666666666666666,[600.],[2],[4],[0.27164795],[0.00057258],779839471.0,0.014869764481455139,[10.64286048],[0.60435511],1,unexplained,0
72.0,0.0,0.09000815003043619,[0.65504314],['RS'],0.11281952972939384,['L56'],[0.01452523],0.0,[1.31760339],0.04285173419540942,[0.],[2.],0.6666666666666666,[1200.],[4],[2],[-0.30274404],[0.00100618],779839471.0,0.030548860559469836,[10.17952494],[0.59061977],1,unexplained,0
75.0,0.0,0.04931787624579405,[0.05606275],['RS'],0.20405918730245515,['L56'],[0.15823046],0.0,[0.45800318],0.031150097518332243,[90.],[2.],0.6666666666666666,[800.],[6],[3],[-0.33799534],[0.00735645],779839471.0,0.15697670212238504,[4.25418804],[0.70050251],11,stimulus1,1
77.0,0.0,0.016303524490070286,[0.04322745],['RS'],0.0427931949629133,['L56'],[0.11240594],0.3333333333333333,[1.57348894],0.0,[0.],[2.],0.6666666666666666,[600.],[6],[1],[0.09291725],[0.69112371],779839471.0,0.022716947923807296,[2.73823709],[0.70050251],2,unexplained,0
87.0,0.007604266473895227,0.007346227613002854,[0.22292157],['RS'],0.16237538915693037,['L56'],[0.14625226],0.0,[0.06885399],0.024069992824078446,[135.],[2.],0.6666666666666666,[2700.],[1],[2],[-0.09061135],[0.50267047],779839471.0,0.15879252191850954,[1.66242411],[0.70050251],3,stimulus1,1
88.0,0.0,0.04095544513955403,[0.11168235],['RS'],0.12151368653215269,['L56'],[0.36110871],0.0,[1.65217641],0.05372109345110365,[135.],[2.],0.6666666666666666,[300.],[5],[5],[0.15992812],[0.04377563],779839471.0,0.07325701170010672,[4.05382673],[0.75544389],1,unexplained,0
90.0,0.0,0.052073784545667426,[1.06149412],['RS'],0.06584238030936859,['L56'],[0.02917712],0.3333333333333333,[1.05411015],0.0,[0.],[2.],0.6666666666666666,[700.],[1],[3],[-0.44620253],[0.07958524],779839471.0,0.016200281930238192,[2.47782896],[0.70050251],1,unexplained,0
92.0,0.0,0.056409508036695796,[0.05178431],['RS'],0.07937101328422272,['L56'],[0.05100444],0.0,[2.25069954],0.0,[0.],[2.],0.6666666666666666,[700.],[7],[3],[0.05737125],[0.82001742],779839471.0,0.024184291612417107,[1.16408692],[0.75544389],1,unexplained,0
93.0,0.0,0.015225612559279811,[0.36838824],['RS'],0.04780456389931416,['L56'],[0.45084361],0.6666666666666666,[4.22454682],0.0,[0.],[2.],0.6666666666666666,[200.],[6],[3],[0.10204082],[0.80310458],779839471.0,0.03331475939431459,[6.77533282],[0.79664992],2,unexplained,0
95.0,0.0,0.038529852539381106,[0.10312549],['RS'],0.11794939017825665,['L56'],[0.12553641],0.0,[0.64499291],0.02041583485121019,[90.],[2.],0.6666666666666666,[900.],[7],[4],[0.2598852],[0.00247805],779839471.0,0.07907314416527145,[2.91488761],[0.75544389],2,unexplained,0
6.0,0.00892297361116352,0.07140226531911409,[0.06034118],['FS'],0.22730804649818684,['L56'],[0.02785676],0.3333333333333333,[0.81890773],0.10068185026664112,[0.],[2.],0.8333333333333334,[100.],[3],[2],[0.05017921],[0.76533881],779839471.0,0.05501245612680574,[6.6649285],[0.23350084],6,behavior,1
16.0,0.0,0.18847505009482746,[nan],['FS'],0.2785042821968807,['L56'],[0.00889438],0.3333333333333333,[0.16774149],0.14703811120585214,[135.],[2.],0.8333333333333334,[0.],[1],[6],[0.45425258],[0.00171896],779839471.0,0.03226069245530836,[11.79080172],[0.17855946],7,stimulus+behavior,2
20.0,0.0,0.09666618590411342,[0.0774549],['RS'],0.11636030660586212,['L56'],[0.12885434],0.3333333333333333,[0.96262043],0.0,[90.],[2.],0.8333333333333334,[0.],[3],[3],[-1.],[9.00862079e-09],779839471.0,0.0,[1.17435851],[0.70050251],1,unexplained,0
41.0,0.0,0.16340636674059247,[0.75344706],['RS'],0.2412175621367628,['L56'],[0.00683214],0.0,[0.96771693],0.09176075986248614,[90.],[2.],0.8333333333333334,[600.],[6],[1],[0.46446857],[0.01276199],779839471.0,0.032741184871138175,[6.75659026],[0.68676717],6,behavior,1
59.0,0.0,0.0189146965559573,[0.03894902],['RS'],0.08238008748904313,['L56'],[0.35418958],0.0,[0.28737372],0.0,[45.],[2.],0.8333333333333334,[100.],[4],[6],[-0.60135761],[0.00081782],779839471.0,0.07456418766165004,[1.69230389],[0.52194305],2,unexplained,0
60.0,0.0,0.06745887002464021,[nan],['RS'],0.1561750067720632,['L56'],[0.07130915],0.0,[0.93508422],0.017560917788384443,[45.],[2.],0.8333333333333334,[900.],[1],[6],[-0.77922078],[0.0001051],779839471.0,0.06451065658427806,[2.81934318],[0.67303183],1,unexplained,0
62.0,0.005788904610659862,0.09563417722517642,[0.08173333],['RS'],0.24947302547721623,['L56'],[0.20565946],0.0,[0.59831111],0.014627807673831029,[45.],[2.],0.8333333333333334,[800.],[7],[7],[-0.39285714],[0.02691292],779839471.0,0.20046406936728695,[2.69329543],[0.61809045],11,stimulus1,1
68.0,0.0,0.12459123800183607,[0.18869412],['RS'],0.27054644594495003,['L56'],[0.01014262],0.0,[0.97861539],0.056354820479029046,[135.],[2.],0.8333333333333334,[300.],[6],[3],[-0.18380795],[0.51522497],779839471.0,0.11258790998057835,[7.06031606],[0.59061977],7,stimulus+behavior,2
69.0,0.0,0.014952608492702236,[0.009],['RS'],0.32674471558008517,['L56'],[0.06166495],0.0,[0.27706782],0.0,[135.],[2.],0.8333333333333334,[800.],[7],[1],[-0.96656217],[1.28683905e-10],779839471.0,0.32224373268298095,[5.16734169],[0.61809045],10,stimulus2,1
70.0,0.0,0.014033516080838271,[0.12451765],['RS'],0.04743762130493454,['L56'],[0.18152968],0.3333333333333333,[0.39329178],0.0,[45.],[2.],0.8333333333333334,[500.],[7],[2],[0.25638556],[0.00139265],779839471.0,0.027580555915168326,[5.88965275],[0.59061977],2,unexplained,0
71.0,0.0,0.022874580044502223,[0.06461961],['RS'],0.04072716419607789,['L56'],[0.11745836],0.3333333333333333,[0.5534995],0.008617689156447273,[45.],[2.],0.8333333333333334,[900.],[1],[3],[0.3381063],[0.0305355],779839471.0,0.015093944571416485,[1.28285401],[0.64556114],2,unexplained,0
79.0,0.0,0.08124944138630534,[0.13735294],['RS'],0.11655840458008573,['L56'],[0.03466102],0.0,[0.70361514],0.03072128781702217,[90.],[2.],0.8333333333333334,[300.],[1],[2],[0.34539795],[0.00026669],779839471.0,0.04334883302452532,[1.93310846],[0.46700168],1,unexplained,0
81.0,0.0,0.031021474497323575,[0.12023922],['RS'],0.18383666674445667,['L56'],[0.06687445],0.0,[0.82992129],0.00702657155673605,[0.],[2.],0.8333333333333334,[1800.],[2],[4],[-0.05258943],[0.46481949],779839471.0,0.15757631263734045,[7.63307373],[0.61809045],9,stimulus1,1
84.0,0.0,0.04752006700750353,[0.02183529],['RS'],0.1354173404670199,['L56'],[0.37778728],0.0,[0.70226814],0.05515705680137091,[90.],[2.],0.8333333333333334,[600.],[1],[1],[-0.18134172],[0.43565591],779839471.0,0.06352339113141932,[5.40373254],[0.59061977],1,unexplained,0
86.0,0.0,0.09433067245664975,[0.06461961],['RS'],0.3558277968460012,['L56'],[0.2470221],0.0,[0.26164682],0.06346734634424192,[90.],[2.],0.8333333333333334,[500.],[4],[1],[0.31923005],[0.00023925],779839471.0,0.3178319746182786,[2.68005426],[0.61809045],10,stimulus2,1
89.0,0.0,0.16855326364618017,[0.08601176],['RS'],0.22664644882747695,['L56'],[0.13115889],0.0,[1.23619302],0.061708491185586925,[45.],[2.],0.8333333333333334,[500.],[4],[4],[0.66864428],[0.00070937],779839471.0,0.10058135657172036,[2.9322524],[0.64556114],7,stimulus+behavior,2
92.0,0.0,0.22968130904443812,[0.09456863],['RS'],0.326162032616866,['L56'],[0.13348937],0.0,[0.52335042],0.2079713441427467,[45.],[2.],0.8333333333333334,[600.],[7],[2],[0.24955986],[0.23814156],779839471.0,0.07619750598417274,[3.57121593],[0.59061977],7,stimulus+behavior,2
99.0,0.0,0.07207595976553687,[0.28281961],['RS'],0.3689653978805764,['L4'],[0.05038902],0.0,[0.69020955],0.08198316953567046,[90.],[2.],0.8333333333333334,[1500.],[3],[1],[0.13183594],[0.12241747],779839471.0,0.30800720496175715,[6.9941102],[0.60435511],10,stimulus2,1
100.0,0.0,0.017514391099409287,[0.18869412],['RS'],0.12275146441552472,['L4'],[0.05286784],0.0,[0.47591501],0.0,[90.],[2.],0.8333333333333334,[1400.],[3],[6],[-0.31334623],[0.54462826],779839471.0,0.10000429874264483,[2.15020209],[0.67303183],9,stimulus1,1
103.0,0.0,0.023492745083050215,[0.11596078],['RS'],0.16471303685043576,['L4'],[0.01019799],0.0,[0.2747535],0.0,[90.],[2.],0.8333333333333334,[600.],[6],[6],[0.3501006],[0.00334432],779839471.0,0.16012493824693716,[3.0102624],[0.78291457],9,stimulus1,1
105.0,0.0,0.11417253912018832,[0.01327843],['RS'],0.13826773489928412,['L4'],[0.09648124],0.0,[0.1835754],0.04153519329791777,[45.],[2.],0.8333333333333334,[2300.],[2],[2],[-0.30970724],[0.02366456],779839471.0,0.049416607831057925,[3.94402164],[0.61809045],6,behavior,1
107.0,0.0,0.012609013289994309,[0.50529804],['RS'],0.06891935331391122,['L4'],[0.47103039],0.0,[0.85620322],0.0,[0.],[2.],0.8333333333333334,[2300.],[6],[1],[0.14911305],[0.26092379],779839471.0,0.0635782519007658,[10.45693327],[0.43953099],2,unexplained,0
109.0,0.0,0.06651163116618311,[1.05721569],['RS'],0.1448600324256515,['L4'],[0.11040652],0.0,[0.5203291],0.005650506548130952,[90.],[2.],0.8333333333333334,[800.],[2],[1],[-0.60510078],[0.05493797],779839471.0,0.08353580752039873,[3.95900777],[0.75544389],1,unexplained,0
113.0,0.009340892272296864,0.17852459994491543,[0.62937255],['RS'],0.27701915208642086,['L4'],[0.08826983],0.0,[0.20856982],0.11185472202942051,[0.],[2.],0.8333333333333334,[300.],[6],[2],[0.48050072],[0.00047272],779839471.0,0.12487474378944577,[2.61733832],[0.76917923],5,multisource1,3
114.0,0.0,0.015550065421726988,[0.23147843],['RS'],0.10807635024393476,['L4'],[0.41312798],0.6666666666666666,[0.11965406],0.024178020273214473,[45.],[2.],0.8333333333333334,[400.],[6],[6],[0.40916054],[0.00969462],779839471.0,0.08839830653500991,[2.59886227],[0.83785595],2,unexplained,0
142.0,0.0,0.12253280848461134,[1.05721569],['FS'],0.24719929127622434,['L23'],[0.06400358],0.0,[0.90549575],0.05384607508113515,[90.],[2.],0.8333333333333334,[900.],[7],[1],[-0.80790043],[0.0001669],779839471.0,0.12604170828314484,[1.61624414],[0.32964824],7,stimulus+behavior,2
5.0,0.0,0.12921108000421516,[0.27426275],['RS'],0.32273740439633763,['L56'],[0.31739346],0.3333333333333333,[0.61681866],0.02668503814269809,[45.],[2.],0.0,[300.],[4],[5],[0.54750308],[9.97770876e-09],781842082.0,0.20465883248392513,[4.83182565],[0.87906198],7,stimulus+behavior,2
